Filename,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,MFCC_std_1,MFCC_std_2,MFCC_std_3,MFCC_std_4,MFCC_std_5,MFCC_std_6,MFCC_std_7,MFCC_std_8,MFCC_std_9,MFCC_std_10,MFCC_std_11,MFCC_std_12,MFCC_std_13,spec_cent_mean,spec_cent_std,spec_bw_mean,spec_bw_std,spec_rolloff_mean,spec_rolloff_std,zcr_mean,zcr_std,rms_mean,rms_std,Patient_ID
134_2b2_Al_mc_LittC2SE_aug_1.wav,-244.32857,20.275337,21.541788,20.10912,18.379593,16.405754,14.759458,13.397396,11.059432,9.650279,8.023531,7.4347725,6.203554,11.516916,10.06948,8.014914,7.6844797,6.9750586,6.3191957,6.4600644,5.443127,4.985733,4.053628,3.9512532,4.1239552,4.028651,3042.8110324023473,412.43992603915706,2583.286541192229,92.1722852801629,6369.824840764331,239.45619002368542,0.1928151124601911,0.09782468568151839,0.023248626,0.008773237,134
134_2b2_Al_mc_LittC2SE_aug_2.wav,-221.52138,1.9506465,4.4610186,5.2847137,4.7684755,3.5495667,3.2491567,2.9531717,2.698268,1.7271698,0.9052851,0.72611517,0.7819852,3.444278,3.540126,3.366066,3.28331,3.319167,3.2072496,2.8577785,2.6908877,2.6383052,2.7892344,2.8659987,2.8688908,2.9561284,3911.884351566449,63.54746905596429,2347.3841874564564,31.256659595572412,6767.963773885351,65.94119877760438,0.47355817078025475,0.03438249187655999,0.011120731,0.00038347632,134
134_2b2_Al_mc_LittC2SE_aug_3.wav,-265.13272,8.953261,11.737831,11.768139,10.43339,9.306247,8.878655,8.044205,7.7213674,7.158945,5.7125874,5.064327,3.9959266,6.0750837,6.435434,5.4367433,5.174284,4.784999,4.5083823,4.47784,4.4627857,4.3291845,3.9564838,3.8333313,3.5773091,3.582194,3609.8974737567473,212.43236154800906,2473.367760339028,71.99388534150626,6655.205015923567,111.28862088039341,0.3453734574044586,0.08450714253984594,0.009550825,0.0019764123,134
134_2b2_Al_mc_LittC2SE_aug_4.wav,-429.3959,28.571146,28.51536,26.632875,24.370882,21.834164,19.71963,17.703619,15.61451,13.375221,11.441034,10.968061,9.862096,10.701719,11.905851,9.114459,8.077158,8.21448,7.1571736,6.3032203,6.1481447,5.5977664,5.0464883,4.8000298,4.417027,3.9642217,1274.7000176900726,798.4443911272647,2093.2507373401545,207.7890931145849,3369.227707006369,1530.4351085288888,0.04814079916401274,0.12318864660072133,0.03824843,0.014605644,134
134_2b2_Al_mc_LittC2SE_aug_5.wav,-215.35477,8.520696,11.01327,11.570908,11.048416,10.626201,10.420084,10.30617,9.77262,9.216126,8.911322,9.178847,9.327311,3.87291,3.7784858,3.4635892,3.1292243,3.268076,3.4064548,3.0902395,3.147629,3.3595064,3.0860353,3.0056112,2.9389203,2.75507,2872.561481713417,297.12056707552193,2631.5838951563596,34.64496597820807,6289.460589171975,196.34539020691264,0.06872947352707007,0.030682725237522634,0.060989022,0.017433736,134
134_2b2_Ar_mc_LittC2SE_aug_1.wav,-476.17157,67.35768,55.360767,45.006557,34.62149,27.155949,21.77223,18.32407,15.534325,13.351488,11.404871,10.025536,8.849401,36.629635,26.318102,21.759487,15.464869,12.361795,9.93284,8.492754,6.914256,5.9557285,5.1581454,4.8458166,4.0969543,3.6675184,373.2053609442312,786.5492890216957,725.3838298594148,602.7768641012709,692.9239649681529,1773.1935357576483,0.024015973328025478,0.057428212787346576,0.12633117,0.06068955,134
134_2b2_Ar_mc_LittC2SE_aug_2.wav,-612.33,123.31036,47.3786,44.087227,26.70454,23.293032,15.754144,15.325354,10.609344,9.988624,5.5602016,5.6551924,3.5854096,48.02121,16.717293,12.39693,7.1507998,5.1570754,6.5270724,5.397167,4.7373066,4.4512177,4.0408206,3.7540553,3.7618115,3.532369,228.95916894935215,177.418489136254,833.4391369021765,235.87108831041198,206.80732484076432,439.1599046171418,0.001542595541401274,0.0030177825142721076,0.01969582,0.009890639,134
134_2b2_Ar_mc_LittC2SE_aug_3.wav,-552.79095,122.41152,44.430595,44.78329,22.35504,23.235407,7.8287005,8.472175,3.488588,6.7606697,-2.385348,1.8027097,-2.486881,14.990112,18.305418,11.750318,5.3145633,6.07832,7.77688,6.349839,5.6350727,5.1815596,4.974028,4.868733,4.267255,4.201613,704.3760736422402,183.73087354244268,1383.6733441901958,231.90142583312638,1212.9777070063694,702.5204996645167,0.02378893809713376,0.00436343607526002,0.0044723907,0.0022287287,134
134_2b2_Ar_mc_LittC2SE_aug_4.wav,-264.86646,23.943308,26.202143,24.868553,22.866777,20.524645,18.732796,17.15922,15.531645,13.908548,12.568513,10.900607,9.853315,11.8534975,9.415802,5.836643,4.8886714,4.559778,4.1447434,3.5339823,2.9092088,3.2438052,3.0328903,2.9565723,3.2094178,3.321967,1462.7119432406064,320.90457034980466,2334.835366407366,173.36725890733607,4501.791401273886,861.1852462401263,0.01719247611464968,0.010930815725181876,0.14508495,0.047574233,134
134_2b2_Ar_mc_LittC2SE_aug_5.wav,-221.55394,15.708664,17.584482,17.042135,16.275688,15.124472,14.64991,13.49085,12.377353,11.572825,10.449945,9.904103,9.176176,4.7758923,7.315404,5.3174543,4.723336,4.2693624,3.8841972,3.5821223,3.4808006,3.5144274,3.1995006,3.557214,3.1862528,3.1112125,2222.7012251684537,428.76112268035916,2581.2927983837103,95.89705310551012,5748.357882165605,461.304685343125,0.05554587977707006,0.0681671555982359,0.10967595,0.03691869,134
134_2b3_Ar_mc_LittC2SE_aug_1.wav,-381.28806,38.078186,33.169487,26.249315,19.41963,13.890639,9.900397,6.673304,4.6356497,2.748215,1.5891396,0.5431067,-0.028236559,18.656887,15.330325,10.510233,6.865846,4.768293,4.6683297,4.870334,5.2798324,4.824822,4.280339,3.8996673,3.898237,3.9113765,2385.239130626758,494.3040850193228,2551.3706707213014,88.0435912257601,5834.593949044586,482.274198458941,0.0616882712977707,0.07754056100226131,0.010557334,0.004600447,134
134_2b3_Ar_mc_LittC2SE_aug_2.wav,-194.29494,0.5486717,3.9402924,3.6556692,3.3583713,2.9655936,2.8054783,2.6299796,2.2513435,2.1987367,1.9556293,1.7200786,1.4489945,4.561113,3.2309456,3.5711865,3.4788206,3.359062,3.1254737,3.0330353,2.996633,2.9012148,2.840577,2.7911959,2.7722628,2.6867423,3922.146871922232,67.06005813625593,2350.868973971827,32.50946924649504,6774.134156050955,60.92752013464436,0.4784658638535032,0.03109763277157616,0.014888894,0.0006862567,134
134_2b3_Ar_mc_LittC2SE_aug_3.wav,-311.51587,9.92125,12.505068,11.653903,11.105703,9.696742,7.6199903,6.2364244,5.150355,3.7257469,3.0516856,1.8363192,1.3837167,6.115385,6.630559,5.981692,5.0552306,4.8338623,4.329289,3.941033,3.1552656,2.753328,3.0895615,3.4789245,3.2286835,3.3523495,3726.936547365606,187.1927720837576,2433.3081073090575,69.80779757320522,6711.584394904458,95.36559823199663,0.40919523785828027,0.06462664125250861,0.0049979086,0.0009309255,134
134_2b3_Ar_mc_LittC2SE_aug_4.wav,-477.81564,116.11883,40.736023,36.824715,14.942212,13.727931,3.6453402,4.186469,-1.8310902,0.44084713,-2.363436,0.10437765,-5.5097265,37.56632,24.073236,13.430249,7.0005655,6.225432,6.33764,6.4254484,5.208088,5.127151,5.065039,5.09197,5.224109,4.6360426,929.2239157255894,433.05897740703165,1541.6396884260762,342.6272767290993,1874.0047770700637,1296.0664968966892,0.039214893511146494,0.03601476701744901,0.008994019,0.006192993,134
134_2b3_Ar_mc_LittC2SE_aug_5.wav,-557.85016,126.63013,40.902477,39.06689,18.406685,15.625462,8.421818,6.8891444,3.3057256,2.4004796,0.14916477,-0.9469577,-2.4147525,19.317045,19.75453,10.6178875,4.828525,6.2469277,6.1872067,6.7807407,5.5508614,5.033725,5.436202,4.8193345,4.65004,3.9474487,650.8621979522915,167.39322754475762,1348.413800204331,227.9774052803982,1058.0214968152866,581.3345636003882,0.018333872412420384,0.01086691881475311,0.004680122,0.0021459672,134
135_2b1_Al_mc_LittC2SE_aug_1.wav,-179.91893,44.773357,43.64878,38.153126,31.915798,26.39747,21.810255,18.186666,14.898553,12.584336,10.434743,9.419525,8.328175,17.37514,16.55398,12.680001,8.736696,5.242639,4.2060423,4.7458515,5.8625445,6.3174405,5.4708,5.469239,5.1850986,4.203423,927.2506282034076,240.159451011041,1950.460322858326,216.66073426529965,2397.4920382165606,1351.403959834201,0.009289784036624204,0.007306043549271671,0.49596545,0.164269,135
135_2b1_Al_mc_LittC2SE_aug_2.wav,-300.13544,42.270664,37.81028,28.663624,20.057236,13.127441,8.563645,4.874596,2.4641035,0.9155178,-1.0519348,-1.8223912,-1.6948128,20.53758,24.631762,18.368353,11.248075,6.291553,6.1932135,6.9974856,7.0831532,6.603376,6.3964767,5.9172845,4.974259,4.8562174,2370.817987117594,763.3445471893593,2461.3381888680365,202.9405376945473,5565.883757961784,1045.4879263782805,0.09678854000796179,0.11177057557059288,0.024126824,0.015915148,135
135_2b1_Al_mc_LittC2SE_aug_3.wav,-195.57253,9.439667,12.366566,10.57224,8.305836,6.323014,3.8820004,1.7174488,0.21937773,-1.3591315,-1.9819281,-2.6846848,-3.146737,8.942027,10.833544,9.418241,7.3614645,5.394656,3.6575108,3.3977282,3.8196986,3.9997978,4.0615773,3.8225756,4.3389835,4.017697,3698.373011322253,312.3204980001249,2424.9602455678346,96.55730937208122,6687.798566878981,138.97286009108112,0.39421091261942676,0.10798045774666813,0.018104896,0.0061953873,135
135_2b1_Al_mc_LittC2SE_aug_4.wav,-268.81464,25.002018,25.85112,23.290743,19.183409,16.001392,13.189791,10.104738,7.88143,6.0930405,4.861971,3.8803802,2.7555058,12.046467,15.445527,13.386524,10.601738,7.8235683,5.501567,4.141865,3.9168644,4.217272,4.6474977,5.4723544,4.9379473,4.309336,3043.323196746986,550.2498744561959,2547.583748073565,66.05854457791239,6334.046576433121,369.07663559631635,0.21873444964171976,0.1058689225522966,0.01617452,0.008664814,135
135_2b1_Al_mc_LittC2SE_aug_5.wav,-405.0614,45.15326,43.52896,37.58957,31.188427,25.097025,20.856628,17.423271,13.96972,12.393263,11.148307,9.783587,9.2357235,17.458504,19.50532,15.195126,10.391946,5.9658976,4.244144,4.9133577,5.7076216,6.191966,6.138742,5.649599,5.8639336,5.202111,794.402197833441,222.7684299702812,1827.0380719456407,219.90891677862345,1646.7456210191083,1294.3122624539208,0.007059862659235669,0.005602743807363622,0.067898855,0.031181518,135
135_2b1_Ar_mc_LittC2SE_aug_1.wav,-205.80208,20.473024,21.047297,17.63966,14.675865,11.155932,9.265864,7.892642,6.634153,5.693872,4.8217487,3.337999,2.3242471,8.670567,10.746198,8.183784,5.5214686,4.4590406,4.0005155,3.511015,4.29913,4.254936,3.939038,3.7124507,3.5228832,3.3294203,3411.25885971807,282.69555069762424,2527.392657254393,68.33867977319066,6586.037022292993,144.2468266278607,0.311890425955414,0.07565271057832394,0.018249214,0.0045236503,135
135_2b1_Ar_mc_LittC2SE_aug_2.wav,-204.63423,22.218628,23.678217,21.489672,19.267263,17.366432,15.242395,13.927675,13.162196,12.054036,10.798665,10.13923,9.3327875,6.196265,8.4593115,6.071044,4.6365933,3.7598712,3.8060021,3.4607992,3.7928553,3.4015977,3.5368052,3.1662948,3.148544,3.8560824,2007.1697064874927,399.0942493958504,2535.030368048849,112.83226359429247,5481.737659235669,545.7795515510785,0.03527754279458599,0.03279403875514889,0.15258276,0.069268964,135
135_2b1_Ar_mc_LittC2SE_aug_3.wav,-401.53262,86.558914,65.97853,44.846863,29.452936,21.677172,19.133724,17.915354,15.920933,13.158427,11.000237,10.461453,10.864225,28.110186,26.313726,15.599249,7.953734,10.698605,11.075626,8.092376,5.761147,5.0667953,5.2284646,5.1584,4.444975,3.7021608,87.21801828276779,127.83711923737447,400.5496322558623,232.38835629546554,107.93192675159236,330.0091181046898,0.0014803941082802549,0.0008927585150283216,0.2715589,0.12334447,135
135_2b1_Ar_mc_LittC2SE_aug_4.wav,-198.40111,20.67721,19.525858,15.100525,10.339827,6.5141454,3.585498,1.9466596,-0.008843465,-1.3769839,-1.566652,-2.0989003,-2.962867,10.73514,13.135851,9.224889,5.848218,4.152146,4.5339394,5.175514,4.7267756,3.8479187,4.0990753,3.537181,3.6035798,3.7981641,3456.5424778384354,334.88039949471164,2485.6839955769383,80.7974210758465,6571.108678343949,164.62947204135318,0.33302958300159236,0.09563373166030546,0.018591631,0.005229185,135
135_2b1_Ar_mc_LittC2SE_aug_5.wav,-381.16193,93.73742,69.87195,46.852253,29.665627,21.40775,18.748926,17.973064,16.059082,13.389709,11.075218,10.49109,11.110278,29.87766,24.824722,15.820165,7.652371,10.278138,10.285642,7.501956,5.1676292,4.6638937,4.7897553,4.897085,4.2615795,3.513418,83.44168440470862,90.45009826810038,399.3619167509353,159.71196252411443,93.35191082802548,205.9867693045219,0.0017634106289808917,0.0010892534812672206,0.32694,0.14464284,135
135_2b1_Pl_mc_LittC2SE_aug_1.wav,-561.6502,146.22649,79.37887,42.80284,29.735613,22.2103,18.164783,15.310799,11.265725,8.013176,5.94147,5.072939,5.3513565,33.68627,34.09433,16.473223,8.9439535,9.205236,7.746429,6.8800745,6.548167,6.6150613,6.1542015,5.537391,5.1876917,4.4334364,177.09276853510983,45.57972210304304,622.9931917047725,142.89359496193788,177.6970541401274,87.210125270645,0.006182822452229299,0.004909657661929975,0.023623275,0.006581044,135
135_2b1_Pl_mc_LittC2SE_aug_2.wav,-196.30847,22.333826,23.568254,21.067778,18.24205,15.706489,12.714192,10.278748,8.966977,7.6062355,6.213571,5.417944,5.3647346,12.783797,16.340342,14.803869,12.534191,10.20727,7.96357,7.0204086,6.095971,6.037974,6.100932,5.641513,5.463383,4.7891383,2825.1032289545524,583.582440931336,2570.4918075522123,114.4988756939518,6206.210191082802,357.69842009839385,0.1523126492834395,0.14151298013002403,0.049196552,0.019979637,135
135_2b1_Pl_mc_LittC2SE_aug_3.wav,-396.35867,153.672,80.87001,44.011013,29.165499,21.135338,18.347641,15.119885,10.254853,7.1042237,5.6865616,5.248867,5.4952035,38.618973,38.745796,17.365051,10.837878,10.846414,8.190754,7.6200967,6.9668603,6.574248,6.3597684,6.1091638,5.8193564,4.969231,160.27184652053285,36.90813538271965,544.608094855809,116.27780264051994,178.09514331210192,93.98498803010655,0.006621342555732484,0.004776324884239399,0.15230589,0.040435724,135
135_2b1_Pl_mc_LittC2SE_aug_4.wav,-519.49274,156.41444,76.796585,39.655006,27.26995,20.536604,17.56945,13.616411,8.539776,6.088694,5.656666,6.0047655,6.0850897,41.1656,40.24294,17.664537,11.486016,10.423075,8.058756,8.073645,7.416405,7.042793,6.896822,6.59149,5.921138,4.7753634,170.81556288790824,52.206156751866516,552.464795455685,136.3779741910736,197.45222929936307,114.5473274412437,0.006608902269108281,0.005380988422353913,0.039005995,0.010269748,135
135_2b1_Pl_mc_LittC2SE_aug_5.wav,-471.34863,149.49002,53.10879,35.321613,11.810515,10.455286,4.234556,4.179234,-2.4546366,-3.1950727,-5.614777,-4.9575396,-5.807728,55.099926,43.306816,16.735456,10.407955,10.736743,7.947402,7.4857774,6.7064443,7.356558,6.615896,6.966963,6.036151,5.5873957,546.2518401245944,275.4214165308822,1053.7951080408918,400.42982535198496,871.6162420382166,833.8998199462208,0.02382625895700637,0.010826638755743896,0.01953467,0.015512826,135
135_2b1_Tc_mc_LittC2SE_aug_1.wav,-175.6411,30.610062,26.352203,17.803917,10.970171,7.1361737,5.6836452,7.7865176,9.818279,10.675845,10.103609,9.388523,7.690547,13.098507,15.599956,9.512179,3.802605,5.1771502,6.311513,5.8307734,4.660491,2.9912963,2.9509144,3.1223667,2.77097,3.3560529,2508.339526908497,322.3115969228899,2604.35821596516,50.03309646427518,6007.5636942675155,292.87955832097924,0.07035293093152867,0.04125193768903161,0.09168887,0.03551463,135
135_2b1_Tc_mc_LittC2SE_aug_2.wav,-288.77737,68.4594,45.27474,21.341446,7.862697,5.1951413,8.488941,12.315142,14.288094,13.393131,10.508382,7.500784,6.265515,25.014679,27.001028,10.675556,7.528631,11.754552,10.045645,6.8079133,4.303836,3.901751,3.997521,4.6132975,4.33937,4.5610094,1171.299588143758,275.38001007990425,2084.0645931917693,207.25591249318373,3300.059713375796,1191.1916313735824,0.0164429488455414,0.012488752098446524,0.09191473,0.036286056,135
135_2b1_Tc_mc_LittC2SE_aug_3.wav,-160.6788,38.12918,25.9107,9.477734,-2.1887517,-7.2996073,-7.6634536,-4.438189,-0.41668075,0.5658181,-0.19429767,-1.7855333,-4.1557713,18.928915,21.550852,10.8991375,4.036297,8.141126,8.973246,7.2515306,4.80066,3.4471748,3.1859863,3.0185292,3.2489305,3.4201117,3189.61336265952,501.8317211781908,2478.245076552139,67.52711884343051,6381.817277070064,364.10122419467604,0.3055707603503185,0.10092481939316253,0.026685989,0.011349111,135
135_2b1_Tc_mc_LittC2SE_aug_4.wav,-190.93379,30.865576,23.300499,10.8143835,1.4303068,-2.909541,-3.2151873,-0.9518803,1.4069109,2.59555,1.6560844,0.71037,-0.9221603,15.675302,18.570847,10.9736595,3.458673,6.3816957,8.349615,6.59551,4.298921,3.1610076,3.218949,3.493254,2.795056,3.094549,3361.225430270516,403.5511173882713,2478.861966250202,67.28474424393983,6502.985668789809,243.4491661731064,0.33937723925159236,0.08975759594541831,0.017872097,0.005927436,135
135_2b1_Tc_mc_LittC2SE_aug_5.wav,-181.3714,18.183239,15.136246,7.8722687,1.5663873,-1.9965525,-2.6882224,-0.71409637,1.5974772,2.4870012,2.2241979,0.5745432,-0.43752605,12.495043,14.165366,8.55657,3.948086,4.2197948,5.6765614,4.8248987,4.1092825,3.1083837,2.9785879,3.149676,2.434852,3.059719,3640.526759302927,283.27713965330514,2429.5234186406406,68.61015805689637,6654.956210191082,148.76542289193736,0.40652057623407645,0.06918417501804668,0.01757489,0.003806868,135
135_2b2_Al_mc_LittC2SE_aug_1.wav,-329.8406,29.963015,27.793644,23.830378,20.050135,16.130829,12.449239,9.716289,7.6162996,5.231395,3.2469046,2.6959412,1.3891584,14.948846,17.124884,12.98751,10.410366,7.409718,4.963617,4.4697437,4.482016,5.034342,5.560256,5.3765726,5.144839,4.981911,2920.0113440137184,664.1671783126609,2518.993805389148,95.79788675251764,6179.239649681529,611.9007210152132,0.22574144108280256,0.10126697265464751,0.010843498,0.007110194,135
135_2b2_Al_mc_LittC2SE_aug_2.wav,-230.51239,8.5879545,11.254673,10.13057,8.446133,7.5384803,6.2366166,5.369345,3.9798653,3.142203,2.3922572,1.443201,0.58765465,8.930999,9.711923,8.369102,7.948316,6.9524264,5.3760304,4.834456,3.993474,3.4002912,3.5178027,3.4656665,3.6159678,3.4150305,3671.8110065948854,294.54946423294984,2437.8309357016287,89.86566194623084,6673.765923566879,142.3270396355105,0.3886469944267516,0.07648143170407072,0.012853158,0.0037108024,135
135_2b2_Al_mc_LittC2SE_aug_3.wav,-181.10606,7.591405,10.7066345,10.769169,10.472215,9.726447,9.242739,8.692627,8.999801,9.000515,8.061703,7.2496285,6.6896133,6.415993,7.1279583,7.143841,6.6926503,6.5430145,6.1772885,5.6271014,5.252277,5.3094225,4.7188773,3.9177363,3.5684745,3.8117864,3153.8020308839264,493.6662230169688,2568.146651703727,120.47299239932357,6439.291401273886,266.9795464119598,0.16746491839171976,0.14999587930480296,0.06274011,0.036184657,135
135_2b2_Al_mc_LittC2SE_aug_4.wav,-476.82846,69.13382,57.115482,45.740807,36.040028,29.44524,24.769838,21.46206,18.679451,16.269527,13.986801,12.3275585,10.961707,26.252302,20.283548,15.601269,10.046514,6.6062927,4.6218777,4.7412863,4.960701,5.5190725,5.8222823,5.822615,5.3664384,4.9558434,94.31660266063525,84.51397005655393,467.5151259284092,182.7680244314103,80.0656847133758,160.39403141111526,0.0019780055732484076,0.0014453236146220216,0.1209907,0.058462337,135
135_2b2_Al_mc_LittC2SE_aug_5.wav,-171.62836,10.330545,13.026868,12.190084,11.453595,10.614513,9.942027,9.184652,8.336278,7.8013496,6.953311,5.9057894,5.8057723,5.2989206,6.444379,6.6776366,5.923633,4.9683514,4.167355,4.2623544,3.7850218,3.2715766,2.869706,3.1373203,3.0228145,3.183826,3596.1173389999058,209.23383438221336,2483.8628518546916,70.1770109583054,6664.112261146497,105.40190813357849,0.34941033041401276,0.05955401949764882,0.02475612,0.004574616,135
135_2b2_Ar_mc_LittC2SE_aug_1.wav,-479.94617,76.295815,53.750275,37.049324,27.904825,24.852114,22.995941,21.017012,18.468517,15.954565,13.7733135,12.869126,12.394848,51.4398,34.080284,20.27166,12.754617,10.741822,9.1082325,7.5237055,6.568968,5.7652197,5.0610414,4.741728,4.2698436,4.0052524,136.23686612239976,160.7204360235056,578.3309022362982,345.708773459305,123.20859872611464,301.8949334349704,0.0013653214570063694,0.0009761563233716087,0.14242235,0.06941311,135
135_2b2_Ar_mc_LittC2SE_aug_2.wav,-542.00806,88.15921,59.232994,38.44985,29.04356,26.54932,24.374651,21.439192,18.328972,16.050135,14.926904,14.7126465,13.9164915,42.53988,23.041565,12.1009865,8.628658,8.320389,6.519741,5.3834414,4.7273884,4.3711114,4.11937,3.8228555,3.2882464,3.5947862,101.4952192621576,99.5932010801111,517.984391078731,212.01655913921223,79.21974522292993,190.22219967987365,0.0018287221337579618,0.0010627984486385872,0.07044779,0.021231273,135
135_2b2_Ar_mc_LittC2SE_aug_3.wav,-161.52917,12.553062,14.222965,13.137512,11.904905,9.932136,8.304796,7.0564837,6.0627837,6.190689,5.494517,4.1125116,2.6767573,8.038605,9.75465,7.7741065,5.618725,4.049153,3.7217371,3.1174283,3.560751,4.0732684,3.756049,3.5305624,3.7415924,3.6141376,3628.812320519338,246.6254588944725,2459.3234076317694,67.3921304903738,6657.643312101911,126.05454107604787,0.3784490694665605,0.06794788879759128,0.02480278,0.0049810605,135
135_2b2_Ar_mc_LittC2SE_aug_4.wav,-264.88574,20.849728,21.92465,20.325462,19.592768,18.365356,17.084055,16.402239,15.440131,14.573849,13.357828,12.728793,11.963682,7.2203374,9.112739,6.647206,5.0269804,4.4196444,4.160845,3.7009578,3.6066744,3.811894,3.6313326,3.7239387,3.407091,3.5694752,1401.6979054834424,329.5281689679047,2300.379556424939,184.04351083006046,4321.25796178344,952.1477735098824,0.016427398487261147,0.011758854784870957,0.16320336,0.052757747,135
135_2b2_Ar_mc_LittC2SE_aug_5.wav,-557.6228,120.92994,46.54476,34.94951,20.831171,23.891815,17.902357,19.147367,12.878561,12.982412,6.855999,9.312488,7.5695,72.38005,33.006306,12.525492,10.14278,8.593357,7.9397864,6.4787593,6.2869506,5.213762,5.014132,4.1022053,4.444155,3.8174126,427.8874797704195,193.6983259127862,1118.3761769605235,281.70937413690785,485.61902866242036,504.81184868899754,0.01064266520700637,0.006546049978662668,0.010393617,0.0041879416,135
135_2b2_Pl_mc_LittC2SE_aug_1.wav,-207.72943,42.747803,36.208004,27.817184,21.653753,17.188093,13.560872,11.11337,9.049144,7.622465,6.4086227,5.1816216,4.058632,32.82986,35.900875,22.16064,15.083847,11.219403,8.821853,7.1148376,6.7218027,6.3976116,6.1264205,5.870739,5.28093,4.522761,1989.0516170683168,1008.0642558550843,2301.5714012055905,325.05384292271305,4774.53224522293,1786.3339775777936,0.11248818172770701,0.16398386311545518,0.12562257,0.0940907,135
135_2b2_Pl_mc_LittC2SE_aug_2.wav,-155.88956,24.193167,24.798632,22.156078,18.392675,14.626282,12.513193,11.085154,9.677404,8.251501,6.8118243,6.120013,5.5085545,16.396116,20.228062,15.806934,11.281947,7.6985445,5.3710036,4.6341233,3.9768465,3.5722954,4.2110324,4.6401253,4.104147,4.4828095,2785.2580106904365,620.0674783697685,2561.384558271766,144.70911498505782,6087.529856687898,804.982746283788,0.13020937002388536,0.06731488378564078,0.084388696,0.05471226,135
135_2b2_Pl_mc_LittC2SE_aug_3.wav,-195.81956,29.264944,28.002436,23.770048,19.20818,16.1824,14.5602,12.913248,11.070923,8.323753,7.100809,6.8784623,6.117452,21.304451,24.250376,14.458361,8.455528,6.2651186,5.3446054,4.631284,4.1662955,4.802782,5.4297924,5.3571544,4.253311,4.3021264,2393.358756168026,562.0879926921918,2551.8732246007025,206.39437335518673,5755.672770700637,1036.7166299798598,0.07382066082802548,0.04310931520491556,0.08845788,0.04849751,135
135_2b2_Pl_mc_LittC2SE_aug_4.wav,-425.4779,131.695,75.82502,39.916008,25.684263,21.716906,18.487543,14.51036,10.8226595,7.574026,5.4181023,5.0771556,5.2449727,54.98098,42.86073,16.8386,9.922779,8.43685,7.0034614,6.4735446,6.218037,5.435746,5.399654,5.707339,5.234815,4.975195,209.23045581273297,88.97850484703292,682.632807939607,208.98561438023032,208.25039808917197,153.0822232425793,0.005974447651273885,0.0035712101155534015,0.08481507,0.05862775,135
135_2b2_Pl_mc_LittC2SE_aug_5.wav,-181.33475,22.948547,23.187284,19.728302,16.06141,12.884262,10.036981,7.6795926,6.630772,4.932237,3.8772461,3.533639,2.8333383,17.077608,21.627296,16.862463,11.3274145,7.457041,4.9637527,4.1241136,4.1048865,3.9261904,4.23992,4.494037,4.3041224,4.316564,3147.078688915029,664.8513554083834,2508.224130290625,123.80956890012962,6310.3105095541405,743.4489648436195,0.23778985867834396,0.09994201644722424,0.039317682,0.035967983,135
135_2b2_Tc_mc_LittC2SE_aug_1.wav,-553.87823,105.82984,59.80572,32.267754,23.537807,20.50214,17.725512,16.719082,16.664053,16.605759,15.368363,12.87345,10.155267,39.553333,25.879822,10.967787,7.5352955,9.45826,8.498057,6.5960197,4.54772,3.6018674,3.57735,3.3983948,3.287277,3.7289817,150.21500062637247,103.68408685263283,669.5919363677618,179.03846219309227,102.40843949044586,237.73889641508717,0.0015239351114649682,0.0010196956988626697,0.043795634,0.018416464,135
135_2b2_Tc_mc_LittC2SE_aug_2.wav,-323.8918,29.717724,28.849382,24.41563,19.856035,16.915113,15.679845,15.179365,14.159789,14.134092,14.338904,13.506153,11.912471,11.362007,13.394122,9.002134,5.549386,4.0186515,4.637489,4.8489723,4.460941,3.4235919,3.2434952,3.2065182,2.8566537,3.6718094,1408.353360503788,449.59132053251506,2271.6375912985222,237.3807696756122,4154.707404458599,1300.3169732008034,0.01910517018312102,0.014432007959252759,0.08390498,0.040563144,135
135_2b2_Tc_mc_LittC2SE_aug_3.wav,-260.97104,14.509011,16.07501,13.427741,11.733791,9.872327,8.585999,8.083001,8.640129,8.270295,7.4952555,6.3374095,5.966921,10.399018,11.285053,8.659389,6.820621,5.549051,4.9291873,4.7543716,4.472624,4.2409754,4.0871577,3.4787486,3.87886,3.4642434,3499.111419682055,303.0871159093239,2507.522664988298,87.59681513394054,6621.71576433121,153.81544672873937,0.3182505224920382,0.08273652950283283,0.010780607,0.002727665,135
135_2b2_Tc_mc_LittC2SE_aug_4.wav,-248.57385,8.749004,10.664381,9.502427,8.291577,7.018494,6.409035,6.6030755,5.8018546,5.392199,5.5351114,4.229895,3.4579985,5.5852513,6.9997663,5.5595107,4.713479,3.86738,3.1942046,3.0310137,2.735503,2.644079,2.7681859,2.860672,2.7854817,2.9753664,3763.5211073246037,159.75299681316085,2415.477126296118,56.74135126061944,6722.581608280255,82.16853670768722,0.42254988554936307,0.05661489497650558,0.009061388,0.00090244634,135
